Hugo_Symbol,n_variants,n_predicted_artifacts,artifact_rate,mean_probability
CHMP2B,1,0,0.0,0.000806959
CHMP7,1,0,0.0,0.35385272
CHORDC1,2,0,0.0,0.47358847
CHRDL2,4,0,0.0,0.05177912
CHST11,1,0,0.0,0.3181909
CHST13,1,0,0.0,1.2043677e-08
CHST4,2,0,0.0,0.20498636
CHST7,2,0,0.0,0.018966066
CHTF18,1,0,0.0,0.10147121
CIB1,1,0,0.0,0.5923258
CIB4,2,0,0.0,0.32449204
CKB,1,0,0.0,0.7477244
CLCF1,2,0,0.0,0.04459148
CLCN2,1,0,0.0,0.72069246
CLCN5,2,0,0.0,0.1409644
CLDN16,1,0,0.0,0.06503116
CLDN17,1,0,0.0,0.3051402
CLDN19,1,0,0.0,5.726481e-09
CLDN20,1,0,0.0,1.1454878e-06
CLDN6,2,0,0.0,0.3595575
CLDN7,1,0,0.0,0.5521618
CLDN8,2,0,0.0,0.051925786
CLEC12A,2,0,0.0,0.14623961
CLEC16A,1,0,0.0,0.73818564
CLEC17A,1,0,0.0,0.18585354
CLEC2B,1,0,0.0,0.0014389368
CLEC2L,1,0,0.0,0.6327011
CLEC3B,1,0,0.0,0.21669193
CLEC4G,1,0,0.0,0.006676529
CLEC6A,1,0,0.0,0.3079424
CLHC1,1,0,0.0,0.02672413
CLIP2,3,0,0.0,0.000826784
CLLU1,1,0,0.0,0.14002337
CLMP,1,0,0.0,0.3485841
CLN3,1,0,0.0,3.6476897e-07
CLN8,1,0,0.0,0.44209895
CLNS1A,1,0,0.0,0.25457674
CLPB,3,0,0.0,0.17620254
CLSTN1,1,0,0.0,3.613385e-07
CLTRN,1,0,0.0,0.49908686
CLUAP1,2,0,0.0,0.010377972
CLUH,5,0,0.0,0.26227117
CMAS,1,0,0.0,3.28175e-06
CMIP,1,0,0.0,0.17818835
CMKLR1,1,0,0.0,0.020745065
CMTM8,1,0,0.0,0.14641844
CMTR2,1,0,0.0,0.0003731012
CNEP1R1,1,0,0.0,0.081724554
CNNM1,2,0,0.0,4.6321244e-08
CNNM3,1,0,0.0,1.0651218e-06
CNOT7,1,0,0.0,0.32406667
COL21A1,3,0,0.0,0.022684187
COL8A1,5,0,0.0,0.2987234
COL9A2,1,0,0.0,1.565117e-10
COLCA2,1,0,0.0,0.032429453
COMT,1,0,0.0,0.0015570372
COPS7B,1,0,0.0,0.19777746
COQ6,1,0,0.0,0.000897117
COQ8B,2,0,0.0,0.21167327
CORO2B,3,0,0.0,0.20748962
CORO7-PAM16,1,0,0.0,0.00015953316
COX15,2,0,0.0,0.6605289
COX5A,1,0,0.0,0.0504939
COX7B2,1,0,0.0,0.047300056
CPEB1,1,0,0.0,0.673952
CPLX2,1,0,0.0,0.01958409
CPLX3,1,0,0.0,1.8204783e-09
CPOX,2,0,0.0,0.22993627
CPSF4,1,0,0.0,0.17784524
CRACR2A,2,0,0.0,0.5259943
CRACR2B,3,0,0.0,7.834188e-09
CRADD,1,0,0.0,0.43651003
CRAMP1,1,0,0.0,0.0013038123
CREBL2,2,0,0.0,0.00010023628
CREG2,1,0,0.0,0.00016138937
CRHR1,1,0,0.0,0.48266548
CRISP2,1,0,0.0,0.025307782
CRLF3,2,0,0.0,0.35685128
CRYBA2,1,0,0.0,0.028064538
CRYZ,1,0,0.0,0.41314587
CSAD,1,0,0.0,0.36160737
CSDC2,1,0,0.0,0.17973462
CSF2,1,0,0.0,0.09883131
CSGALNACT1,1,0,0.0,0.3034579
CSNK1A1L,2,0,0.0,9.7227e-06
CSRNP2,2,0,0.0,0.18183024
CSRNP3,1,0,0.0,0.5073761
CST11,1,0,0.0,0.054107416
CST9,1,0,0.0,0.55444574
CST9L,1,0,0.0,1.3526609e-05
CSTF3,1,0,0.0,0.09014187
CTPS2,2,0,0.0,0.33935192
CTRL,2,0,0.0,0.32060194
CTSB,1,0,0.0,0.55827993
CTSD,2,0,0.0,3.8759826e-08
CTSF,4,0,0.0,0.1540476
CUL3,1,0,0.0,0.00069890573
CUZD1,1,0,0.0,0.18658428
CWC22,1,0,0.0,0.6588367
CWC27,1,0,0.0,0.42174035
CXCL16,1,0,0.0,0.08486517
CXCR4,1,0,0.0,0.2932953
CXCR6,1,0,0.0,0.17873704
CXXC4,1,0,0.0,0.41583624
CXorf56,2,0,0.0,0.69355285
CYB561D2,1,0,0.0,0.46130732
CYB5R1,1,0,0.0,8.455397e-09
CYB5R2,1,0,0.0,6.31883e-08
CYBB,3,0,0.0,0.10357209
CYC1,1,0,0.0,0.2726115
CYFIP1,5,0,0.0,0.219206
CYLC1,1,0,0.0,0.0048362506
CYP11A1,4,0,0.0,0.3203983
CYP21A2,1,0,0.0,3.3337297e-08
CYP26C1,1,0,0.0,0.0393865
CYP27A1,1,0,0.0,0.0038243346
CYP2C8,4,0,0.0,0.14305922
CYP4V2,1,0,0.0,0.008011653
CYTH3,2,0,0.0,0.07899944
DAAM2,1,0,0.0,6.7961786e-08
DAOA,1,0,0.0,0.11223573
DBT,2,0,0.0,0.6051911
DBX2,2,0,0.0,0.20441511
DCAF13,1,0,0.0,6.6043043e-12
DCAF17,1,0,0.0,0.6664527
DCLRE1A,1,0,0.0,1.0625813e-08
DCT,2,0,0.0,0.10755572
DCTN3,1,0,0.0,0.015974548
DCUN1D5,1,0,0.0,1.7667783e-09
DDAH2,1,0,0.0,0.0020407788
DDB2,1,0,0.0,3.0808722e-05
DDX1,1,0,0.0,6.276965e-06
DDX20,1,0,0.0,0.11013063
DDX25,1,0,0.0,2.6719664e-07
DDX27,1,0,0.0,0.015623681
DDX39A,1,0,0.0,0.004893103
DDX41,4,0,0.0,0.37713626
DEDD2,1,0,0.0,0.2508416
DEFB108B,1,0,0.0,7.8334233e-07
DEFB113,3,0,0.0,0.044359967
DEFB116,1,0,0.0,0.23936282
DEFB125,1,0,0.0,0.097345434
DEFB127,1,0,0.0,0.00086184044
DEGS2,1,0,0.0,2.4820434e-08
DENND11,1,0,0.0,0.0005456026
DENND6B,1,0,0.0,1.315458e-08
DEPDC7,1,0,0.0,0.26937374
DERL3,1,0,0.0,0.55231494
DESI1,1,0,0.0,3.0366817e-07
DEUP1,3,0,0.0,0.23940003
DGKA,2,0,0.0,0.6376288
DGKQ,2,0,0.0,0.001346574
DGLUCY,2,0,0.0,1.6201614e-08
DHDH,2,0,0.0,0.052950762
DHH,1,0,0.0,9.365825e-09
DHPS,1,0,0.0,0.064776726
DHRS13,3,0,0.0,0.3738189
DHRS7,1,0,0.0,5.930082e-05
DHRS7B,1,0,0.0,0.54603934
DHX15,2,0,0.0,8.147433e-07
DIAPH1,2,0,0.0,0.15611222
DIO1,1,0,0.0,0.6540803
DIPK1B,1,0,0.0,0.3679888
DIPK2A,1,0,0.0,0.0061560636
DIS3,3,0,0.0,0.1378235
DIXDC1,1,0,0.0,2.6903973e-07
DLG1,3,0,0.0,0.07945124
DLG3,1,0,0.0,1.3250946e-09
DLL1,3,0,0.0,0.32166
DLX2,1,0,0.0,1.0523899e-11
DLX3,1,0,0.0,0.20871776
DMAP1,1,0,0.0,0.47351083
DMRTC2,1,0,0.0,0.3459713
DNAAF2,3,0,0.0,0.21191257
DNAAF3,1,0,0.0,0.2548167
DNAH6,1,0,0.0,0.067560956
DNAI2,1,0,0.0,0.5304189
DNAJB1,2,0,0.0,0.00021907003
DNAJB7,1,0,0.0,3.2809466e-10
DNAJC16,3,0,0.0,1.2784301e-05
DNAJC18,1,0,0.0,0.028010141
DNAJC7,1,0,0.0,0.049194295
DNAJC8,1,0,0.0,1.0724865e-09
DNASE2,1,0,0.0,3.51521e-06
DNASE2B,1,0,0.0,0.00064083864
DNM1L,2,0,0.0,0.36528578
DNM3,2,0,0.0,6.7235435e-09
DNTT,4,0,0.0,0.001563994
DNTTIP2,1,0,0.0,0.002033281
DPP3,1,0,0.0,0.4892965
DPP8,1,0,0.0,0.72870123
DPP9,1,0,0.0,0.13335562
DPPA3,1,0,0.0,0.60536766
DPPA5,1,0,0.0,0.56924963
DPRX,2,0,0.0,0.10900159
DPT,4,0,0.0,0.576519
DPY19L3,1,0,0.0,0.632192
DPYSL4,1,0,0.0,0.14597313
DRAM1,1,0,0.0,0.22698008
DRD3,2,0,0.0,0.0029099649
DSPP,1,0,0.0,0.13876624
DTNBP1,1,0,0.0,0.57942
DUOX1,2,0,0.0,0.6021011
DUOXA1,1,0,0.0,0.3501466
DUS2,2,0,0.0,0.3443996
DUSP13,1,0,0.0,2.3466213e-05
DUSP18,1,0,0.0,0.32285833
DUSP3,1,0,0.0,0.6368443
DUSP4,1,0,0.0,0.00015674334
DUSP6,1,0,0.0,0.5418499
DUSP8,1,0,0.0,1.281173e-07
DUSP9,3,0,0.0,0.093843825
DVL3,1,0,0.0,0.6652387
DYNAP,2,0,0.0,0.39366844
DYRK3,1,0,0.0,0.67028815
DYTN,2,0,0.0,0.00077592436
EARS2,2,0,0.0,0.33118138
EBLN2,1,0,0.0,0.18386044
ECE2,2,0,0.0,9.40126e-09
ECHDC2,1,0,0.0,0.053206764
ECHS1,2,0,0.0,0.08536297
ECI2,1,0,0.0,0.25226396
ECSIT,1,0,0.0,0.22766304
EDA2R,1,0,0.0,7.848978e-07
EDAR,2,0,0.0,0.19547269
EDDM3A,2,0,0.0,0.27386433
EDDM3B,3,0,0.0,0.063408576
EFCAB1,1,0,0.0,0.32228714
EFNA3,2,0,0.0,0.12905352
EFNA5,2,0,0.0,0.41327298
EFNB1,1,0,0.0,0.008098573
EFNB2,2,0,0.0,0.34346902
EGFL7,1,0,0.0,0.536207
EHD2,1,0,0.0,2.0282494e-10
EHF,2,0,0.0,2.14436e-07
EHHADH,4,0,0.0,0.055903424
EHMT1,3,0,0.0,0.09437295
EIF2A,2,0,0.0,0.5216055
EIF2B5,2,0,0.0,0.0019104369
EIF3J,1,0,0.0,0.47939757
EIF3K,1,0,0.0,0.1447217
EIF4A3,2,0,0.0,0.17140153
EIF5A,1,0,0.0,6.4706355e-06
ELFN2,3,0,0.0,0.2373596
ELK1,3,0,0.0,0.3337005
ELMO3,1,0,0.0,0.17519966
ELMOD2,1,0,0.0,0.13768141
ELOA,2,0,0.0,0.31039697
ELOVL6,1,0,0.0,0.6294129
ELP5,2,0,0.0,1.2452045e-10
EMC10,1,0,0.0,0.3672094
EMC6,1,0,0.0,0.6885282
EMC8,1,0,0.0,0.0053216014
EMC9,1,0,0.0,0.008010205
EME1,2,0,0.0,0.33411866
EMG1,1,0,0.0,0.00019159804
EMID1,1,0,0.0,0.084743984
EML3,1,0,0.0,0.09062948
EML5,5,0,0.0,0.018418005
EMX1,1,0,0.0,4.6657633e-10
EN2,1,0,0.0,2.2209173e-05
ENDOU,1,0,0.0,0.000383824
ENDOV,2,0,0.0,1.2984564e-08
ENO2,2,0,0.0,0.20178077
ENOPH1,3,0,0.0,0.053476796
ENOX1,1,0,0.0,0.05978403
ENTPD4,2,0,0.0,0.37240672
ENTPD5,1,0,0.0,0.109232984
ENTPD8,1,0,0.0,0.7477352
EOLA1,1,0,0.0,2.1238161e-10
EPC2,1,0,0.0,0.00085068285
EPCAM,1,0,0.0,0.0016745602
EPHB3,1,0,0.0,0.059829418
EPHX1,1,0,0.0,0.538175
EPN2,1,0,0.0,0.015263565
EPN3,2,0,0.0,1.5236349e-08
EPRS1,5,0,0.0,0.22950432
EPS8L1,3,0,0.0,0.23449065
ERAS,1,0,0.0,0.62986493
ERBB3,3,0,0.0,0.13408859
ERCC4,7,0,0.0,0.12862511
EREG,1,0,0.0,0.6999433
ERLIN1,1,0,0.0,7.828248e-07
ERO1B,1,0,0.0,0.23137234
ESCO2,1,0,0.0,0.19745307
ESPN,1,0,0.0,2.3279497e-07
ESRRA,1,0,0.0,0.008016599
ESYT3,1,0,0.0,1.4674575e-08
ETF1,3,0,0.0,0.15832637
ETFB,2,0,0.0,0.36541787
ETNK1,1,0,0.0,0.0021620565
ETNK2,1,0,0.0,0.16262761
EVI2A,1,0,0.0,0.70834047
EWSR1,2,0,0.0,0.324534
EXD2,1,0,0.0,0.07889239
EXD3,4,0,0.0,0.0011243385
EXOC6B,1,0,0.0,7.977572e-10
EXOG,1,0,0.0,0.0037543434
EXOSC3,1,0,0.0,0.39704952
EXOSC5,1,0,0.0,0.69970596
EXTL1,1,0,0.0,0.5425756
F11R,2,0,0.0,0.024270108
F2RL1,1,0,0.0,5.244853e-07
F2RL3,2,0,0.0,1.1123113e-05
FAAP20,1,0,0.0,7.411071e-07
FADS1,3,0,0.0,2.544859e-07
FAM107B,2,0,0.0,0.040828355
FAM111B,3,0,0.0,0.26396707
FAM117B,1,0,0.0,6.957561e-11
FAM124B,1,0,0.0,0.55013585
FAM126B,1,0,0.0,0.00028097152
FAM133A,1,0,0.0,5.960935e-14
FAM155A,2,0,0.0,0.2651608
FAM160A2,2,0,0.0,0.26977006
FAM161B,2,0,0.0,4.6689413e-05
FAM163B,1,0,0.0,1.6390869e-10
FAM167A,1,0,0.0,0.08244153
FAM168B,2,0,0.0,2.6893694e-08
FAM181B,1,0,0.0,1.4669175e-08
FAM210B,1,0,0.0,0.24090359
FAM217B,3,0,0.0,0.11190876
FAM21FP,1,0,0.0,3.8726844e-09
FAM220A,1,0,0.0,0.6650636
FAM27E5,1,0,0.0,0.04900219
FAM53C,1,0,0.0,0.18854147
FAM83C,4,0,0.0,0.009682156
FAM89B,1,0,0.0,0.71939546
FAM9B,1,0,0.0,0.42186227
FANCG,1,0,0.0,0.00092050695
FANK1,1,0,0.0,0.17603955
FARP1,5,0,0.0,0.096031725
FARP2,1,0,0.0,0.0040252833
FASLG,1,0,0.0,3.1264182e-09
FASN,4,0,0.0,0.048188537
FAXDC2,1,0,0.0,0.5651511
FBXL12,1,0,0.0,0.055204883
FBXL16,1,0,0.0,4.550135e-09
FBXL17,2,0,0.0,7.4026005e-08
FBXL19,2,0,0.0,0.11964893
FBXL2,1,0,0.0,0.014850598
FBXL22,1,0,0.0,0.25779766
FBXL3,1,0,0.0,0.007983832
FBXO15,2,0,0.0,0.32056665
FBXO21,1,0,0.0,0.0048509333
FBXO27,1,0,0.0,0.6026253
FBXO33,1,0,0.0,1.0531023e-06
FBXO41,1,0,0.0,9.1524825e-08
FBXO42,1,0,0.0,0.4569672
FBXO46,1,0,0.0,0.15188627
FBXW9,2,0,0.0,0.00037624437
FCAMR,2,0,0.0,0.096572
FCAR,2,0,0.0,0.18832438
FCER1A,4,0,0.0,0.2174289
FCMR,1,0,0.0,0.5181599
FCRL5,5,0,0.0,0.2729935
FEM1B,1,0,0.0,0.00022227773
FER,2,0,0.0,0.0028089818
FES,2,0,0.0,0.44476938
FEZF1,1,0,0.0,0.4153147
FGD2,1,0,0.0,0.5711338
FGF13,1,0,0.0,8.37026e-08
FGF2,2,0,0.0,0.35756084
FGF21,1,0,0.0,0.2689533
FGF3,1,0,0.0,0.66298723
FGF6,3,0,0.0,0.085163675
FGF7,1,0,0.0,0.6345137
FGFRL1,2,0,0.0,4.128158e-05
FHL2,1,0,0.0,0.03823789
FHOD1,2,0,0.0,7.2118737e-06
FIGLA,1,0,0.0,0.0009867755
FIGNL1,2,0,0.0,0.0035195998
FIGNL2,1,0,0.0,1.4277916e-06
FITM2,2,0,0.0,5.408489e-09
FKBP11,1,0,0.0,3.6026702e-07
FKBP4,1,0,0.0,0.012111541
FKBPL,1,0,0.0,6.677425e-09
FKRP,1,0,0.0,5.619285e-10
FLII,1,0,0.0,0.53714496
FLVCR2,1,0,0.0,4.844787e-05
FLYWCH1,1,0,0.0,2.6037488e-09
FN3K,2,0,0.0,0.28980216
FNBP1L,1,0,0.0,1.6286565e-10
FOLR1,2,0,0.0,0.40973496
FOXA3,1,0,0.0,0.00014311774
FOXB1,2,0,0.0,1.5181469e-08
FOXB2,2,0,0.0,0.010922686
FOXF2,1,0,0.0,0.0026620554
FOXH1,1,0,0.0,9.0801583e-10
FOXL1,2,0,0.0,0.39258328
FOXP4,1,0,0.0,0.45887172
FPGT-TNNI3K,2,0,0.0,3.707681e-09
FRG2,3,0,0.0,0.11424162
FRMD4A,1,0,0.0,2.2142125e-08
FSCN2,1,0,0.0,4.9160573e-14
FSD2,1,0,0.0,0.16619922
FSTL3,1,0,0.0,2.0258735e-08
FTCD,2,0,0.0,0.48132592
FTHL17,4,0,0.0,0.1858849
FTSJ1,3,0,0.0,1.4444798e-10
FUBP3,1,0,0.0,1.0243782e-06
FUNDC1,1,0,0.0,0.100468256
FURIN,2,0,0.0,0.15848844
FUS,2,0,0.0,0.0028541973
FXR1,3,0,0.0,0.18433698
GABARAPL1,1,0,0.0,0.028863126
GABARAPL2,1,0,0.0,0.25412428
GABRR2,2,0,0.0,0.10625578
GAD1,6,0,0.0,0.1747108
GADD45A,1,0,0.0,9.590123e-09
GAGE2E,1,0,0.0,0.65466547
GALE,3,0,0.0,0.39859816
GALNS,3,0,0.0,0.003346718
GALNT3,2,0,0.0,0.2494159
GALR2,1,0,0.0,0.10508864
GAN,1,0,0.0,0.11382004
GAP43,1,0,0.0,0.43038094
GAR1,1,0,0.0,0.0054227957
GAS1,1,0,0.0,0.0072483146
GAS2,3,0,0.0,5.0183093e-08
GAS2L1,2,0,0.0,0.25699013
GATA5,1,0,0.0,0.50781906
GATAD2A,1,0,0.0,0.000112599955
GBA,2,0,0.0,0.0699402
GDF10,2,0,0.0,2.274627e-09
GDF7,1,0,0.0,1.4680846e-08
GDI1,1,0,0.0,0.037242677
GDPD3,1,0,0.0,0.0021916493
GFOD2,1,0,0.0,0.5512151
GFRA1,3,0,0.0,0.071668595
GGH,1,0,0.0,0.06755908
GGT6,1,0,0.0,7.611861e-06
GH2,3,0,0.0,0.22029226
GID4,1,0,0.0,9.557979e-10
GID8,2,0,0.0,6.434358e-09
GJB1,2,0,0.0,0.17562628
GJC2,1,0,0.0,0.05766939
GJD4,1,0,0.0,0.06957265
GLB1,2,0,0.0,0.00041905255
GLIPR1L2,1,0,0.0,0.24745627
GLRA1,1,0,0.0,0.13170052
GLRA4,1,0,0.0,2.7832565e-13
GLTP,2,0,0.0,0.6252987
GMPS,1,0,0.0,0.00973821
GNA15,1,0,0.0,0.71689683
GNAO1,2,0,0.0,0.14923498
GNAQ,1,0,0.0,0.023286935
GNAT2,1,0,0.0,0.24831155
GNAZ,2,0,0.0,0.40406826
GNB3,1,0,0.0,0.17056891
GNB4,1,0,0.0,7.2176794e-05
GNGT1,1,0,0.0,0.46281627
GNL1,1,0,0.0,0.013278229
GNL3L,1,0,0.0,0.4662103
GNPTG,1,0,0.0,0.15142849
GNRH2,1,0,0.0,0.47630686
GOLM2,1,0,0.0,9.584835e-05
GORASP1,1,0,0.0,0.008006701
GOT1,1,0,0.0,2.4048324e-10
GPATCH2,1,0,0.0,0.4051868
GPBP1L1,1,0,0.0,0.34373382
GPC3,1,0,0.0,0.70017797
GPC6,2,0,0.0,2.2233555e-13
GPD1L,1,0,0.0,0.680432
GPER1,2,0,0.0,0.036753446
GPHA2,1,0,0.0,7.199894e-07
GPHB5,1,0,0.0,1.8021256e-05
GPN2,1,0,0.0,3.0279306e-08
GPR12,1,0,0.0,0.14013332
GPR137,3,0,0.0,0.3971393
GPR137B,1,0,0.0,0.0008548093
GPR146,1,0,0.0,0.4339785
GPR150,2,0,0.0,8.925899e-10
GPR153,1,0,0.0,0.26156673
GPR155,2,0,0.0,1.8866301e-06
GPR171,1,0,0.0,0.01883743
GPR6,2,0,0.0,0.16047087
GPR62,1,0,0.0,3.998005e-07
GPR82,1,0,0.0,0.744216
GPR89A,1,0,0.0,0.00018663461
GPRASP1,2,0,0.0,0.0476651
GPRIN1,1,0,0.0,2.716099e-12
GPX3,1,0,0.0,0.29284585
GPX4,1,0,0.0,0.64916015
GPX7,1,0,0.0,3.7547926e-10
GPX8,1,0,0.0,0.007998157
GRAMD1B,4,0,0.0,0.16441286
GRAMD1C,1,0,0.0,0.12678723
GREM1,3,0,0.0,0.16945608
GREM2,1,0,0.0,0.21505494
GRIK1,7,0,0.0,0.23833129
GRM7,5,0,0.0,0.26621127
GRTP1,1,0,0.0,0.536046
GRXCR1,1,0,0.0,0.50313836
GRXCR2,1,0,0.0,0.09539758
GSG1L,2,0,0.0,0.26941007
GSTA1,1,0,0.0,0.7363321
GSTA5,2,0,0.0,0.036052395
GSTK1,1,0,0.0,0.2638043
GSTM1,2,0,0.0,4.2105708e-11
GSTT2,1,0,0.0,7.66768e-11
GSTT2B,2,0,0.0,0.2448873
GTF2E1,1,0,0.0,0.55097526
GTF2H4,3,0,0.0,0.13120924
GTF3C4,1,0,0.0,4.8531803e-14
GTF3C6,1,0,0.0,0.53398776
GTSF1L,1,0,0.0,0.2192669
GUCA1B,2,0,0.0,0.082749605
GXYLT2,1,0,0.0,0.013602065
GYG1,1,0,0.0,0.24073297
GZMA,1,0,0.0,0.0011503669
H1-10,1,0,0.0,0.518683
H1-3,2,0,0.0,0.45508438
H1-5,1,0,0.0,0.464496
H1-7,2,0,0.0,1.0271517e-09
H1-8,1,0,0.0,0.0046372083
H2BC11,1,0,0.0,0.6422546
H6PD,1,0,0.0,9.626723e-05
HAAO,1,0,0.0,0.044159796
HABP2,2,0,0.0,0.0040070335
HACL1,1,0,0.0,0.09192117
HADH,1,0,0.0,0.5853897
HAND1,1,0,0.0,0.0002579063
HAPLN1,1,0,0.0,0.17556582
HARBI1,2,0,0.0,0.20242043
HAVCR2,3,0,0.0,0.413798
HBEGF,1,0,0.0,0.08626062
HCFC2,2,0,0.0,0.33142388
HCN4,4,0,0.0,0.1517002
HDAC2,3,0,0.0,0.3618728
HDGF,1,0,0.0,0.16293818
HDHD5,2,0,0.0,0.074865684
HDX,3,0,0.0,0.3419232
HEG1,1,0,0.0,0.41150054
HELLS,1,0,0.0,0.2990311
HELQ,2,0,0.0,0.23026425
HERC6,3,0,0.0,0.13849454
HES1,1,0,0.0,0.021185424
HEXIM2,1,0,0.0,0.16288838
HFE,2,0,0.0,0.112721786
HHEX,2,0,0.0,0.32297626
HIBADH,1,0,0.0,0.21830362
HINT2,1,0,0.0,0.16787
HLA-C,1,0,0.0,0.0188903
HLA-DMA,2,0,0.0,0.08166831
HLA-DMB,1,0,0.0,0.740056
HLA-DOA,3,0,0.0,0.16182958
HLA-DQB1,2,0,0.0,0.004609224
HLX,2,0,0.0,0.23879263
HMBS,1,0,0.0,0.55815643
HMGA2,1,0,0.0,0.14452803
HMGB1,2,0,0.0,0.007615012
HMGXB4,1,0,0.0,0.68360406
HMOX1,2,0,0.0,0.055350896
HNRNPA1L2,3,0,0.0,0.029897457
HNRNPK,1,0,0.0,1.5209246e-06
HOGA1,1,0,0.0,9.104567e-08
HOPX,1,0,0.0,8.008246e-10
HOXB5,1,0,0.0,0.057341743
HOXB8,2,0,0.0,0.0490256
HOXB9,1,0,0.0,1.1860455e-05
HOXC13,1,0,0.0,4.3850044e-09
HPF1,2,0,0.0,0.16171157
HRH3,3,0,0.0,0.10486505
HRH4,1,0,0.0,0.40426707
HS3ST6,2,0,0.0,2.3338278e-06
HS6ST1,2,0,0.0,0.2633254
HSD17B1,1,0,0.0,0.37850887
HSD17B12,1,0,0.0,0.05712071
HSD3B2,3,0,0.0,0.3715712
HSDL1,1,0,0.0,0.023899093
HSF1,2,0,0.0,0.0004949556
HSPB7,1,0,0.0,0.16055427
HSPD1,1,0,0.0,0.00029883356
HTR1B,1,0,0.0,0.17278495
HUS1B,1,0,0.0,0.0072432035
HYAL1,1,0,0.0,0.001612533
IBA57,1,0,0.0,2.4545739e-11
ICAM3,1,0,0.0,4.797602e-05
IDI1,1,0,0.0,0.4880401
IFI30,1,0,0.0,8.065396e-09
IFIT2,2,0,0.0,0.2504433
IFITM1,1,0,0.0,0.18339515
IFITM2,1,0,0.0,0.06156465
IFITM5,1,0,0.0,2.097358e-08
IFNA10,2,0,0.0,9.1868255e-09
IFNA21,2,0,0.0,2.4716353e-12
IFNB1,2,0,0.0,2.7153565e-08
IFNE,2,0,0.0,0.008579972
IFNLR1,1,0,0.0,0.41577935
IFT88,1,0,0.0,0.00013177344
IFTAP,1,0,0.0,0.007998388
IGF1,1,0,0.0,0.15221836
IGFALS,1,0,0.0,1.4655163e-08
IGHA2,2,0,0.0,0.0008354645
IGHD,3,0,0.0,8.3954985e-09
IGHE,3,0,0.0,0.00034129166
IGHG1,3,0,0.0,0.40028247
IGHG2,1,0,0.0,2.817956e-09
IGHJ6,1,0,0.0,0.38792622
IGHV1-45,1,0,0.0,0.0008361019
IGHV1OR15-9,2,0,0.0,0.5319994
IGHV2-5,1,0,0.0,0.15305687
IGHV3-13,1,0,0.0,0.29273906
IGHV3-15,1,0,0.0,2.0924205e-11
IGHV3-16,1,0,0.0,1.915809e-09
IGHV3-38,1,0,0.0,0.62974524
IGHV3-66,1,0,0.0,0.4664661
IGHV3OR16-8,1,0,0.0,0.44234157
IGKV1-13,1,0,0.0,0.42304268
IGKV1-5,1,0,0.0,9.613358e-05
IGKV1D-43,2,0,0.0,9.654907e-10
IGKV3-7,1,0,0.0,0.0064544105
IGKV4-1,1,0,0.0,0.17816494
IGLON5,2,0,0.0,0.03298279
IGLV1-40,1,0,0.0,0.4411937
IGLV1-50,1,0,0.0,0.36509776
IGLV1-51,1,0,0.0,1.7228498e-11
IGLV2-11,1,0,0.0,0.17466812
IGLV3-19,3,0,0.0,0.31652656
IGLV8OR8-1,1,0,0.0,0.3310741
IK,1,0,0.0,2.6860337e-07
IKBIP,1,0,0.0,0.3101169
IKZF4,1,0,0.0,0.021113954
IL13,1,0,0.0,0.13954473
IL17RA,2,0,0.0,0.014910888
IL1R1,2,0,0.0,0.24601814
IL21,1,0,0.0,0.14774217
IL22RA2,2,0,0.0,0.31157133
IL23A,1,0,0.0,0.17542402
IL24,1,0,0.0,0.22278516
IL25,1,0,0.0,7.8475625e-07
IL3,1,0,0.0,0.71931493
IL4,1,0,0.0,0.5622162
IL6,2,0,0.0,0.10498141
ILDR1,2,0,0.0,0.203337
IMP3,1,0,0.0,6.2183153e-07
IMPACT,2,0,0.0,0.06093754
INA,1,0,0.0,5.6957533e-12
ING4,1,0,0.0,0.44108096
INHBE,2,0,0.0,2.9343424e-12
INO80B,2,0,0.0,3.8107923e-05
INO80C,1,0,0.0,0.26156548
INPP5A,1,0,0.0,0.35835165
INPPL1,3,0,0.0,7.845948e-06
INS,1,0,0.0,3.832642e-07
INSIG1,2,0,0.0,0.23305142
INTS14,2,0,0.0,0.5564383
INTS3,2,0,0.0,0.33108705
INTS8,2,0,0.0,0.08341166
IPCEF1,1,0,0.0,0.12109633
IPO13,3,0,0.0,0.1684018
IPO4,3,0,0.0,0.00010189028
IQCJ,1,0,0.0,0.55478173
IRF7,1,0,0.0,0.00031908645
IRS2,2,0,0.0,2.4856269e-07
IRX2,2,0,0.0,0.07557365
IRX4,1,0,0.0,2.7967747e-08
IRX5,2,0,0.0,0.12971915
IRX6,2,0,0.0,0.31838524
ISG20,1,0,0.0,0.01772713
ISOC2,1,0,0.0,2.168955e-09
ITGA2B,1,0,0.0,0.48738825
ITGB8,3,0,0.0,0.32264003
ITM2A,2,0,0.0,2.715611e-08
ITM2B,1,0,0.0,0.0031336974
ITPK1,1,0,0.0,0.5305111
ITPRIP,1,0,0.0,0.0740217
ITPRIPL1,2,0,0.0,0.15479968
IZUMO1R,1,0,0.0,0.016144713
JADE1,4,0,0.0,0.08378209
JAG2,9,0,0.0,0.020525107
JAKMIP1,4,0,0.0,0.1849782
JMJD7-PLA2G4B,1,0,0.0,0.32802677
JPH4,1,0,0.0,0.3110832
JPT1,1,0,0.0,0.037680797
JRKL,1,0,0.0,2.2140614e-05
JUP,1,0,0.0,8.0041834e-10
KANSL1,1,0,0.0,0.3107748
KAT7,1,0,0.0,0.15889707
